ID,Name,February,March,April,May,June,July,August,September,October,November,December,January,Avg. Occupany %,Scrape,Latitude,Longitude,isSuperHost,Amenities,Bedrooms,Bathrooms
1000671513630162657,Steps2Beach-Lake View-Pool-2BR Beach Oasis,,,,,,,,,,,30.0,0,84,False,30.3814,-86.4067,False,"['Lake view', 'Kitchen', 'Wifi', 'Dedicated workspace', 'Free parking on premises', 'Pool', 'TV', 'Washer', 'Dryer', 'Air conditioning']",2.0,2.0
1000804267148250300,Sunfish Summer*Gated Beach* Pool,,,,,9.0,21.0,21.0,27.0,12.0,25.0,23.0,21,70,False,30.3827,-86.415,True,"['Private beach access', 'Kitchen', 'Wifi', 'Dedicated workspace', 'Free parking on premises', 'Private outdoor pool - available all year, open 24 hours, heated', 'Pets allowed', 'TV', 'Free washer – In unit', 'Exterior security cameras on property']",4.0,3.0
1002181188132553678,NEW! Paradise by the Beach|Private Heated Pool,,,19.0,0.0,29.0,0.0,0.0,22.0,12.0,31.0,28.0,28,71,False,30.38111,-86.41141,True,"['Shared beach access', 'Kitchen', 'Wifi', 'Dedicated workspace', 'Free parking on premises', 'Private outdoor pool - available all year, open 24 hours, heated', 'Hot tub', 'TV', 'Free washer – In unit', 'Free dryer – In unit']",5.0,4.0
1003518727788202765,Dolphin Dreams,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,74,False,30.3821,-86.42844,True,"['Beach access – Beachfront', 'Kitchen', 'Wifi', 'Free parking on premises', 'Private pool', 'Private hot tub', 'TV', 'EV charger - level 2, tesla only', 'Washer', 'Exterior security cameras on property']",8.0,9.0
1003677256289285209,"""Ocean Effect"" - Golf Cart Included",,,,,0.0,27.0,0.0,28.0,19.0,26.0,27.0,18,78,False,30.38127,-86.40386,True,"['Lake view', 'Beach access – Beachfront', 'Kitchen', 'Wifi', 'Free parking on premises', 'Private outdoor pool', 'Shared hot tub', 'TV', 'Free washer – In unit', 'Free dryer – In unit']",3.0,3.0
1004347369973942221,Beach Front 1,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,83,False,30.3789,-86.394,True,"['Beach access – Beachfront', 'Kitchen', 'Wifi', 'Dedicated workspace', 'Free parking on premises', 'TV', 'EV charger - level 2', 'Free washer – In unit', 'Free dryer – In unit', 'Carbon monoxide alarm']",4.0,3.5
1004563025269354271,Seas The Day | Destiny East Neighborhood | Private,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,71,False,30.3834,-86.4038,True,"['Courtyard view', 'Shared beach access', 'Kitchen', 'Wifi', 'Dedicated workspace', 'Free parking on premises', 'Pool', 'Hot tub', 'Exterior security cameras on property', 'Carbon monoxide alarm']",5.0,4.5
1006310711487764018,3BR dog-friendly golf course-adjacent home,,,,,,,0.0,29.0,0.0,19.0,13.0,11,85,False,30.38347,-86.34047,False,"['Kitchen', 'Wifi', 'Dedicated workspace', 'Free parking on premises', 'Pets allowed', 'TV with standard cable', 'Washer', 'Dryer', 'Air conditioning', 'Carbon monoxide alarm']",3.0,2.0
1007440119152439599,Beach Front 3,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,79,False,30.37811,-86.39476,True,"['Beach access – Beachfront', 'Kitchen', 'Wifi', 'Dedicated workspace', 'Free parking on premises', 'TV', 'EV charger - level 2', 'Free washer – In unit', 'Free dryer – In unit', 'Central air conditioning']",4.0,3.5
1007444581026502979,Beach Front 4,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,70,False,30.3789,-86.394,True,"['Beach access – Beachfront', 'Kitchen', 'Wifi', 'Dedicated workspace', 'Free parking on premises', 'TV', 'EV charger - level 2', 'Washer', 'Free dryer – In unit', 'Central air conditioning']",4.0,3.5
