ID,Name,February,March,April,May,June,July,August,September,October,November,December,January,Avg. Occupany %,Scrape,Latitude,Longitude,isSuperHost,Amenities,Bedrooms,Bathrooms
1000007039871788955,"King Bed| Dowtown Montrose, Houston",,,,,,,,,20.0,27.0,17.0,0.0,73,False,,,,,1.0,1.0
1000007039871788955,"King Bed| Dowtown Montrose, Houston",0.0,30.0,0.0,0.0,29.0,20.0,23.0,2.0,29.0,15.0,26.0,0.0,79,False,,,,,1.0,1.0
1000125635048037323,E2- Private 1BR King Suite,,,,,,,,,2.0,0.0,7.0,15.0,87,False,29.74124,-95.38428,False,"['Kitchen', 'Fast wifi – 118 Mbps', 'Dedicated workspace', 'Free parking on premises', 'Pets allowed', 'TV', 'Air conditioning', 'Hair dryer', 'Exterior security cameras on property']",1.0,1.0
1000125635048037323,E2- Private 1BR King Suite,27.0,19.0,0.0,0.0,2.0,10.0,6.0,0.0,0.0,1.0,5.0,0.0,76,False,29.74124,-95.38428,False,"['Kitchen', 'Fast wifi – 118 Mbps', 'Dedicated workspace', 'Free parking on premises', 'Pets allowed', 'TV', 'Air conditioning', 'Hair dryer', 'Exterior security cameras on property']",1.0,1.0
1000628116704902808,Energy Corridor,,,,,,,,,8.0,25.0,27.0,29.0,57,False,,,,,1.0,1.0
1000628116704902808,Energy Corridor,27.0,31.0,25.0,30.0,30.0,31.0,24.0,19.0,3.0,11.0,31.0,18.0,70,False,,,,,1.0,1.0
1000653996701457165,Amundsen Spacious Home Downtown/Heights,,,,,,,,,0.0,20.0,11.0,16.0,46,False,29.80093,-95.37119,True,"['Kitchen', 'Wifi', 'Dedicated workspace', 'Free parking on premises', 'Pets allowed', 'TV with Roku', 'Free washer – In unit', 'Free dryer – In unit', 'Central air conditioning', 'Exterior security cameras on property']",3.0,2.0
1000653996701457165,Amundsen Spacious Home Downtown/Heights,15.0,21.0,16.0,13.0,18.0,7.0,11.0,11.0,0.0,17.0,11.0,14.0,55,False,29.80093,-95.37119,True,"['Kitchen', 'Wifi', 'Dedicated workspace', 'Free parking on premises', 'Pets allowed', 'TV with Roku', 'Free washer – In unit', 'Free dryer – In unit', 'Central air conditioning', 'Exterior security cameras on property']",3.0,2.0
1000664342682398595,BayouBungalow2 - 1BD/1BA/Adorable/Extended Stay,,,,,,,,,10.0,29.0,20.0,31.0,63,False,29.78075,-95.34492,True,"['Kitchen', 'Wifi', 'Dedicated workspace', 'Free driveway parking on premises – 1 space', 'Pets allowed', '55 inch HDTV', 'Free washer – In unit', 'Free dryer – In unit', 'Air conditioning', 'Exterior security cameras on property']",1.0,1.0
1000664342682398595,BayouBungalow2 - 1BD/1BA/Adorable/Extended Stay,29.0,29.0,27.0,26.0,30.0,22.0,27.0,27.0,13.0,10.0,31.0,0.0,76,False,29.78075,-95.34492,True,"['Kitchen', 'Wifi', 'Dedicated workspace', 'Free driveway parking on premises – 1 space', 'Pets allowed', '55 inch HDTV', 'Free washer – In unit', 'Free dryer – In unit', 'Air conditioning', 'Exterior security cameras on property']",1.0,1.0
1000682737275172478,Cozy International District Home,,,,,,,,,,13.0,0.0,8.0,77,False,29.69954,-95.60417,True,"['Kitchen', 'Wifi', 'Dedicated workspace', 'Free residential garage on premises – 1 space', 'TV with Roku', 'Free washer – In unit', 'Free dryer – In unit', 'Central air conditioning', 'Bathtub', 'Exterior security cameras on property']",4.0,2.0
1000682737275172478,Cozy International District Home,24.0,24.0,24.0,31.0,28.0,29.0,15.0,22.0,29.0,4.0,3.0,2.0,61,False,29.69954,-95.60417,True,"['Kitchen', 'Wifi', 'Dedicated workspace', 'Free residential garage on premises – 1 space', 'TV with Roku', 'Free washer – In unit', 'Free dryer – In unit', 'Central air conditioning', 'Bathtub', 'Exterior security cameras on property']",4.0,2.0
1001036883396085606,Chic modern suburban retreat.,,,,,,,,,,,,,58,False,29.59419,-95.46147,True,"['Garden view', 'Kitchen', 'Wifi', 'Dedicated workspace', 'Free driveway parking on premises – 4 spaces', 'TV', 'Washer', 'Free dryer – In unit', 'Exterior security cameras on property', 'Carbon monoxide alarm']",3.0,3.0
1001036883396085606,Chic modern suburban retreat.,,24.0,22.0,26.0,25.0,23.0,10.0,9.0,9.0,6.0,5.0,0.0,77,False,29.59419,-95.46147,True,"['Garden view', 'Kitchen', 'Wifi', 'Dedicated workspace', 'Free driveway parking on premises – 4 spaces', 'TV', 'Washer', 'Free dryer – In unit', 'Exterior security cameras on property', 'Carbon monoxide alarm']",3.0,3.0
1001410057023058837,Elegant Houston Home w/ Gazebo & Game Room!,,,,,,,,,3.0,8.0,2.0,0.0,78,False,29.64438,-95.5207,False,"['Kitchen', 'Wifi', 'Dedicated workspace', 'Free parking on premises', 'TV', 'Washer', 'Dryer', 'Air conditioning', 'Bathtub', 'Exterior security cameras on property']",7.0,5.5
1001410057023058837,Elegant Houston Home w/ Gazebo & Game Room!,0.0,0.0,0.0,27.0,29.0,8.0,27.0,28.0,12.0,15.0,24.0,0.0,90,False,29.64438,-95.5207,False,"['Kitchen', 'Wifi', 'Dedicated workspace', 'Free parking on premises', 'TV', 'Washer', 'Dryer', 'Air conditioning', 'Bathtub', 'Exterior security cameras on property']",7.0,5.5
